placeId,address,sub_channel,phone,latitude,longitude,status,type,googleUrl,outlet_name,ratingText,stars,numberOfReviews,websites,coldCallProbabilityWeight
Jvw8E5WAZDTkRrPKKkUCjB9I," Subhash Chowk, Badshahpur Sohna Rd Hwy, Nambardar Market, Islampur Village, Sector 38, Gurugram, Haryana 122001",Hostel, 098138 15800,28.4302102,77.0368254,Available,NA,https://www.google.com/maps/place/Bharat+Girls+PG/data=!4m7!3m6!1s0x390d1960e5040fbf:0xd207a340918af2ac!8m2!3d28.4302102!4d77.0368254!16s%2Fg%2F11rsklfjh_!19sChIJvw8E5WAZDTkRrPKKkUCjB9I?authuser=0&hl=en&rclk=1,Bharat Girls PG,4.5 stars 11 Reviews,4.5,11,"[""http://www.bharatgirlspg.com/""]",55.97%
JS-361CcZDTkR8hOvTgQ526I," 139/37, Kirti Nagar, Sector 15 Part 1, Patel Nagar, Gurugram, Haryana 122001 Located in: Reliance SMART Superstore",Hostel, 088168 93558,28.45375,77.038507,Available,NA,https://www.google.com/maps/place/Jai+Shree+Krishna+PG/data=!4m7!3m6!1s0x390d1927d4faed4b:0xa2db39044eaf13f2!8m2!3d28.45375!4d77.038507!16s%2Fg%2F11qb83v_t3!19sChIJS-361CcZDTkR8hOvTgQ526I?authuser=0&hl=en&rclk=1,Jai Shree Krishna PG,4.6 stars 88 Reviews,4.6,88,"[""NA""]",72.04%
JY0Gz5tEZDTkR8gqeV2NJV2o," Sector 17A, Dahiya Gali, near IFFCO Chock, Sukhrali, Gurugram, Haryana 122001",Hostel, 098916 20003,28.476057,77.0578369,Available,NA,https://www.google.com/maps/place/Great+pg+for+boys+and+girls/data=!4m7!3m6!1s0x390d19d1e6b34163:0x6a574963579e0af2!8m2!3d28.476057!4d77.0578369!16s%2Fg%2F11h3jgzl91!19sChIJY0Gz5tEZDTkR8gqeV2NJV2o?authuser=0&hl=en&rclk=1,Great pg for boys and girls,3.9 stars 203 Reviews,3.9,203,"[""NA""]",71.10%
J2UsZ0QMZDTkRXa-ajTUctSE," 1337, Sector 17C Rd, Sector 17C, Block C, Sukhrali, Sector 17, Gurugram, Haryana 122001",Hostel, 098919 70770,28.4742674,77.0625191,Available,NA,https://www.google.com/maps/place/PG+for+Girls+Near+Iffco+Chowk+%28Metro+STAR+PG%29/data=!4m7!3m6!1s0x390d1903d1194bd9:0x21b51c358d9aaf5d!8m2!3d28.4742674!4d77.0625191!16s%2Fg%2F11fy4rdm46!19sChIJ2UsZ0QMZDTkRXa-ajTUctSE?authuser=0&hl=en&rclk=1,PG for Girls Near Iffco Chowk (Metro STAR PG),4.2 stars 148 Reviews,4.2,148,"[""NA""]",71.90%
J6aQKJ14ZDTkRFdu_nd8nUbM," HOUSE NO-31B, Hans Enclave, Sector 33, Gurugram, Haryana 122001",Hostel, 093548 11913,28.4448077,77.0283466,Available,NA,https://www.google.com/maps/place/PG+%26+Guest+House+KRISHANA+KUNJ/data=!4m7!3m6!1s0x390d195e270aa4e9:0xb35127df9dbfdb15!8m2!3d28.4448077!4d77.0283466!16s%2Fg%2F11lkx4trs1!19sChIJ6aQKJ14ZDTkRFdu_nd8nUbM?authuser=0&hl=en&rclk=1,PG & Guest House KRISHANA KUNJ,3.6 stars 158 Reviews,3.6,158,"[""NA""]",66.37%
Jt5lnaEwYDTkRU2AZxvkAzu4," H.no-1575A/5, patel nagar , sbi waali gali, near Govt. Girls college, Sector 15, Gurugram, Haryana 122001",Girls' hostel, 098186 85755,28.4647283,77.040538,Available,NA,https://www.google.com/maps/place/Shree+Ram+pg+%28Girls%29/data=!4m7!3m6!1s0x390d184c686799b7:0xeece00f9c6196053!8m2!3d28.4647283!4d77.040538!16s%2Fg%2F11hbfkd53y!19sChIJt5lnaEwYDTkRU2AZxvkAzu4?authuser=0&hl=en&rclk=1,Shree Ram pg (Girls),4.1 stars 76 Reviews,4.1,76,"[""NA""]",65.95%
J5yyaXkIZDTkR1WuxL99LYuE," Bheem nagar chock, Dayanand Colony, Sector 6, Gurugram, Haryana 122001",Boys' hostel, 098996 44766,28.4705549,77.0230122,Available,NA,https://www.google.com/maps/place/DLR+Boys+PG/data=!4m7!3m6!1s0x390d19425e9a2ce7:0xe1624bdf2fb16bd5!8m2!3d28.4705549!4d77.0230122!16s%2Fg%2F11fhvnk80v!19sChIJ5yyaXkIZDTkR1WuxL99LYuE?authuser=0&hl=en&rclk=1,DLR Boys PG,4.6 stars 39 Reviews,4.6,39,"[""NA""]",66.42%
Jf_ehe9UZDTkRCmWNf7IeujA," 101, Shaheed Major Vikas Yadav Marg, near Reliance Fresh, Kirti Nagar, Sector 15 Part 1, Sector 15, Gurugram, Haryana 122001",Girls' hostel, 085859 58203,28.4541213,77.0384504,Available,NA,https://www.google.com/maps/place/Girls+PG+Divyansh/data=!4m7!3m6!1s0x390d19d57ba1f77f:0x30ba1eb27f8d650a!8m2!3d28.4541213!4d77.0384504!16s%2Fg%2F11k3v_0qvk!19sChIJf_ehe9UZDTkRCmWNf7IeujA?authuser=0&hl=en&rclk=1,Girls PG Divyansh,4.2 stars 23 Reviews,4.2,23,"[""NA""]",59.61%
J6XF_wFEYDTkRH0tow46AAnY," H.No.1266, near Galaxy Hotel, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001",Girls' hostel, 099104 16378,28.4618683,77.0464796,Available,NA,https://www.google.com/maps/place/EMPOWER+Girls+PG/data=!4m7!3m6!1s0x390d1851c07f71e9:0x7602808ec3684b1f!8m2!3d28.4618683!4d77.0464796!16s%2Fg%2F11bbrkjr4t!19sChIJ6XF_wFEYDTkRH0tow46AAnY?authuser=0&hl=en&rclk=1,EMPOWER Girls PG,3.7 stars 84 Reviews,3.7,84,"[""NA""]",62.70%
J1_QKpv8ZDTkRW5akwmB7HvU," Plot No-141, near Tau DeviLal Sports Complex, Sector 39, Gurugram, Haryana 122002",Hostel, 088845 18010,28.4447968,77.0464431,Available,NA,"https://www.google.com/maps/place/Zolo+Griffin+-+PG+Near+Medanta+Hospital,+Gurgaon+%7C+Rooms+for+Rent/data=!4m7!3m6!1s0x390d19ffa60af4d7:0xf51e7b60c2a4965b!8m2!3d28.4447968!4d77.0464431!16s%2Fg%2F11y3402b4y!19sChIJ1_QKpv8ZDTkRW5akwmB7HvU?authuser=0&hl=en&rclk=1","Zolo Griffin - PG Near Medanta Hospital, Gurgaon | Rooms for Rent",4.0 stars 46 Reviews,4,46,"[""https://zolostays.com/pg-hostel-near-sector_39-in-gurugram-zolo_griffin-zogrfn""]",57.45%
JY-_sP24YDTkR5_96kDEFX6M," plot no 2 subhas chowk sohana road islampur opp jmd garden sec 38 gugaon, Gurugram, Haryana 122001",Boys' hostel, 099119 75200,28.431252,77.0347372,Available,NA,https://www.google.com/maps/place/Shree+Shyam+PG+gurgaon+sohna+road/data=!4m7!3m6!1s0x390d186e3fecef63:0xa35f0531907affe7!8m2!3d28.431252!4d77.0347372!16s%2Fg%2F11gh2t4mqh!19sChIJY-_sP24YDTkR5_96kDEFX6M?authuser=0&hl=en&rclk=1,Shree Shyam PG gurgaon sohna road,4.0 stars 25 Reviews,4,25,"[""NA""]",58.00%
Jky1QjOwZDTkRpLQsdybE12k," near huda market, 9811885114, Sector 46, Gurugram, Haryana 122003",Serviced accommodation, 098118 85114,28.4346059,77.0579223,Available,NA,https://www.google.com/maps/place/Boys+PG+sector46+Gurgaon/data=!4m7!3m6!1s0x390d19ec8c502d93:0x69d7c426772cb4a4!8m2!3d28.4346059!4d77.0579223!16s%2Fg%2F11pq8tpmr6!19sChIJky1QjOwZDTkRpLQsdybE12k?authuser=0&hl=en&rclk=1,Boys PG sector46 Gurgaon,4.7 stars 38 Reviews,4.7,38,"[""NA""]",67.26%
JA1z0avAZDTkRAFv9YSYkjtg," House No 139, RD City, 139, Indira Colony Rd, Indira Colony, City, Sector 52, Gurugram, Haryana 122001",Boys' hostel, 080 4600 7619,28.4401477,77.0711797,Available,NA,https://www.google.com/maps/place/Stanza+Living+Pisa+House+%7C+Unisex+PG+in+Sector+52/data=!4m7!3m6!1s0x390d19f06af45c03:0xd88e242661fd5b00!8m2!3d28.4401477!4d77.0711797!16s%2Fg%2F11syf4kmfr!19sChIJA1z0avAZDTkRAFv9YSYkjtg?authuser=0&hl=en&rclk=1,Stanza Living Pisa House | Unisex PG in Sector 52,4.2 stars 69 Reviews,4.2,69,"[""https://www.stanzaliving.com/gurgaon/huda-city-center/co_ed/pisa-house?utm_source=gmb&utm_medium=website""]",62.25%
J5weyWUYYDTkRDTAQsB8BSQI," 92/12, Kirti Nagar, Sector 15 Part 1, Sector 15, Gurugram, Haryana 122001",Hostel, 093541 02093,28.454133,77.037411,Available,NA,https://www.google.com/maps/place/Harman+-+PG+in+Gurgaon+%7C+Boys+PG+in+Sector+15+Gurugram+%7C+Girls+PG+in+Sector+15+%7C+Colive+PG/data=!4m7!3m6!1s0x390d184659b207e7:0x249011fb010300d!8m2!3d28.454133!4d77.037411!16s%2Fg%2F11c32ltpdh!19sChIJ5weyWUYYDTkRDTAQsB8BSQI?authuser=0&hl=en&rclk=1,Harman - PG in Gurgaon | Boys PG in Sector 15 Gurugram | Girls PG in Sector 15 | Colive PG,3.8 stars 61 Reviews,3.8,61,"[""NA""]",61.37%
Jh3KofxcZDTkRkFJKE_rdPPU," Mata wali Gali, behind santan dharm mandir, Sector 17A, Sector 17, Gurugram, Haryana 122001 Located in: Sukhrali Village shortcut path",Girls' hostel, 089308 95454,28.4771568,77.0583183,Available,NA,https://www.google.com/maps/place/Elegant+girls+pg/data=!4m7!3m6!1s0x390d19177fa87287:0xf53cddfa134a5290!8m2!3d28.4771568!4d77.0583183!16s%2Fg%2F11q3dzg01l!19sChIJh3KofxcZDTkRkFJKE_rdPPU?authuser=0&hl=en&rclk=1,Elegant girls pg,3.8 stars 29 Reviews,3.8,29,"[""NA""]",56.74%
Js58SLUYZDTkRXviNl4fcpUs," Bhim Nagar, Sector 6, Gurugram, Haryana 122001",Hostel092684 44448, 092684 44448,28.4692959,77.0207825,Available,NA,https://www.google.com/maps/place/PRINCE+PG+FOR+GIRLS/data=!4m7!3m6!1s0x390d19462d129fb3:0x4ba5dc87978df85e!8m2!3d28.4692959!4d77.0207825!16s%2Fg%2F11h_2krk8b!19sChIJs58SLUYZDTkRXviNl4fcpUs?authuser=0&hl=en&rclk=1,PRINCE PG FOR GIRLS,5.0 stars 38 Reviews,5,38,"[""NA""]",70.26%
JWeA9_sQjDTkRibV-UBe6X_s," 63C, Vipul World, Sector 48, Gurugram, Haryana 122001",Hostel, 084470 09744,28.4146109,77.0351763,Available,NA,https://www.google.com/maps/place/AM+Stay+Homes/data=!4m7!3m6!1s0x390d23c4fe3de059:0xfb5fba17507eb589!8m2!3d28.4146109!4d77.0351763!16s%2Fg%2F11j97v0v6s!19sChIJWeA9_sQjDTkRibV-UBe6X_s?authuser=0&hl=en&rclk=1,AM Stay Homes,4.3 stars 149 Reviews,4.3,149,"[""NA""]",72.95%
JbaY0DMYZDTkR4hTQZoLg6s8," 99, Mor NH-8, Nahar Pur Rupa, Sector 33, Gurugram, Haryana 122001",Hostel, 093890 00004,28.4422913,77.016801,Available,NA,https://www.google.com/maps/place/Bala+Ji+PG+%26+Guest+House/data=!4m7!3m6!1s0x390d19c60c34a66d:0xcfeae08266d014e2!8m2!3d28.4422913!4d77.016801!16s%2Fg%2F11dfj9n0wl!19sChIJbaY0DMYZDTkR4hTQZoLg6s8?authuser=0&hl=en&rclk=1,Bala Ji PG & Guest House,4.0 stars 141 Reviews,4,141,"[""NA""]",69.55%
JQfJbawkZDTkRwjiVrKXJs-0," Plot No. 181, Lane Number D2, near Ardee School, Block D, Indira Colony 2, Sector 52, Gurugram, Haryana 122003",Hostel, 088845 18010,28.4390088,77.0740856,Available,NA,https://www.google.com/maps/place/Zolo+Artemis+-+PG+in+Sector+52+Gurgaon/data=!4m7!3m6!1s0x390d19096b5bf241:0xedb3c9a5ac9538c2!8m2!3d28.4390088!4d77.0740856!16s%2Fg%2F11j126gb73!19sChIJQfJbawkZDTkRwjiVrKXJs-0?authuser=0&hl=en&rclk=1,Zolo Artemis - PG in Sector 52 Gurgaon,4.0 stars 265 Reviews,4,265,"[""https://zolostays.com/pg-hostel-near-sector_52-in-gurugram-zolo_artemis-zgg030""]",69.78%
JeabMHoAZDTkRMk3Skc2kETs," H. N. 511, Kanhai, Sector 45, Gurugram, Haryana 122003",Backpacker Hostel, 087693 25784,28.4486051,77.0703897,Available,NA,https://www.google.com/maps/place/Luxury+PG+For+Boys/data=!4m7!3m6!1s0x390d19801ecca679:0x3b11a4cd91d24d32!8m2!3d28.4486051!4d77.0703897!16s%2Fg%2F11pr30qr47!19sChIJeabMHoAZDTkRMk3Skc2kETs?authuser=0&hl=en&rclk=1,Luxury PG For Boys,4.5 stars 88 Reviews,4.5,88,"[""NA""]",71.04%
JN3qkJiMYDTkR3mbat8LYbw4," 439, Street Number 3, Rajiv Colony, Sector 33, Gurugram, Haryana 122001",Boys' hostel, 079826 40057,28.44732,77.020877,Available,NA,https://www.google.com/maps/place/New+Ansh+PG/data=!4m7!3m6!1s0x390d182326a47a37:0xe6fd8c2b7da66de!8m2!3d28.44732!4d77.020877!16s%2Fg%2F11f3vr5668!19sChIJN3qkJiMYDTkR3mbat8LYbw4?authuser=0&hl=en&rclk=1,New Ansh PG,3.4 stars 25 Reviews,3.4,25,"[""NA""]",52.00%
J5cHHcbQZDTkRo6fcJkdtUJo," NStay House, Road No. 5, near Landmark Tower, Silokhera, Gurugram, Haryana 122001",Hostel, 090539 05346,28.4580309,77.0611926,Available,NA,https://www.google.com/maps/place/NStay+PG+South+City+1/data=!4m7!3m6!1s0x390d19b471c7c1e5:0x9a506d4726dca7a3!8m2!3d28.4580309!4d77.0611926!16s%2Fg%2F11h81mgdvs!19sChIJ5cHHcbQZDTkRo6fcJkdtUJo?authuser=0&hl=en&rclk=1,NStay PG South City 1,4.2 stars 194 Reviews,4.2,194,"[""NA""]",73.80%
Jv7YkbD4XDTkRmpgD59D5ZBc," 614, Gurugram, Haryana 122001",Girls' hostel, 098717 51599,28.4424922,77.005257,Available,NA,https://www.google.com/maps/place/GMS+GIRLS+PG/data=!4m7!3m6!1s0x390d173e6c24b6bf:0x1764f9d0e703989a!8m2!3d28.4424922!4d77.005257!16s%2Fg%2F11fsty0n52!19sChIJv7YkbD4XDTkRmpgD59D5ZBc?authuser=0&hl=en&rclk=1,GMS GIRLS PG,3.7 stars 29 Reviews,3.7,29,"[""NA""]",55.74%
J3wvw6AQZDTkRZ7CRNyMGVn8," 373, 21, NH 8, near rajiv chock, Raj Nagar, Om Nagar, Sector 11, Gurugram, Haryana 122001",Hostel, 086070 34111,28.4484008,77.0204161,Available,NA,https://www.google.com/maps/place/Daksh+Residency+PG/data=!4m7!3m6!1s0x390d1904e8f00bdf:0x7f5606233791b067!8m2!3d28.4484008!4d77.0204161!16s%2Fg%2F11clsqz6ms!19sChIJ3wvw6AQZDTkRZ7CRNyMGVn8?authuser=0&hl=en&rclk=1,Daksh Residency PG,3.6 stars 95 Reviews,3.6,95,"[""NA""]",62.62%
J63Us-eEZDTkRcCZKCyWgkOw," 206/3, Gopal Nagar, Adarsh Nagar, Sector 12, Gurugram, Haryana 122001",Hostel, 095883 96613,28.4643909,77.0318986,Available,NA,https://www.google.com/maps/place/Apna+PG/data=!4m7!3m6!1s0x390d19e1f92c75eb:0xec90a0250b4a2670!8m2!3d28.4643909!4d77.0318986!16s%2Fg%2F11h56h4q56!19sChIJ63Us-eEZDTkRcCZKCyWgkOw?authuser=0&hl=en&rclk=1,Apna PG,3.5 stars 17 Reviews,3.5,17,"[""NA""]",51.36%
JwQ_4VDgZDTkRunghYnvFEZA," Cyber City, 5, U-14 Rd, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002",Hostel, 099530 05007,28.4945139,77.0952648,Available,NA,https://www.google.com/maps/place/PG+for+Boys+%26+Girls/data=!4m7!3m6!1s0x390d193854f80fc1:0x9011c57b622178ba!8m2!3d28.4945139!4d77.0952648!16s%2Fg%2F11c5h2g51s!19sChIJwQ_4VDgZDTkRunghYnvFEZA?authuser=0&hl=en&rclk=1,PG for Boys & Girls,3.6 stars 95 Reviews,3.6,95,"[""NA""]",62.62%
J6TBvRQA_DTkRJmeE2grWVFk," near IMT MANESAR, Sector 15, Imt Manesar, Gurugram, Haryana 122052",Backpacker Hostel, 099712 24542,28.385506,76.9087204,Available,"""best pg , best home made food quality, clean rooms , surrounding.. 👍👍👍""",https://www.google.com/maps/place/RN+PG+Relax/data=!4m7!3m6!1s0x390d3f00456f30e9:0x5954d60ada846726!8m2!3d28.385506!4d76.9087204!16s%2Fg%2F11y2g_jxp2!19sChIJ6TBvRQA_DTkRJmeE2grWVFk?authuser=0&hl=en&rclk=1,RN PG Relax,4.7 stars 54 Reviews,4.7,54,"[""NA""]",69.52%
JyyEasOcYDTkRlM25HWyPDSY," House No 76, Police station, Golf Course Rd, near Sec 43, behind one horizon centre, Sector 43, Gurugram, Haryana 122002",Hostel, 099960 06111,28.4598383,77.0938001,Available,"""The PG is well-maintained, especially in terms of cleanliness and service.""",https://www.google.com/maps/place/Aviss+Homes+Coliving+PG/data=!4m7!3m6!1s0x390d18e7b01a21cb:0x260d8f6c1db9cd94!8m2!3d28.4598383!4d77.0938001!16s%2Fg%2F11c6sr7d59!19sChIJyyEasOcYDTkRlM25HWyPDSY?authuser=0&hl=en&rclk=1,Aviss Homes Coliving PG,4.7 stars 399 Reviews,4.7,399,"[""http://avisshomes.com/""]",78.99%
JqeKqAAwZDTkRCbnnk1TAWa0," Gate no 1, House no 486, Krishna chowk, Sector 21, Pocket A, Cartarpuri Alias Daulatpur Nas, Gurugram, Haryana 122017",Home Stay, 097291 18520,28.5094619,77.0689845,Available,"""Safe and secure society and clean rooms""",https://www.google.com/maps/place/girls+pg/data=!4m7!3m6!1s0x390d190c00aae2a9:0xad59c05493e7b909!8m2!3d28.5094619!4d77.0689845!16s%2Fg%2F11tnbkxnqq!19sChIJqeKqAAwZDTkRCbnnk1TAWa0?authuser=0&hl=en&rclk=1,girls pg,3.7 stars 15 Reviews,3.7,15,"[""NA""]",52.91%
JCeHDRHEZDTkRk1msAaVKyA4," Plot no 148, Sector 39, Gurugram, Haryana 122001",Hostel, 080 4600 7950,28.4454984,77.0472983,Available,"""All pg is very expensive and food quality is awesome""",https://www.google.com/maps/place/Stanza+Living+Taiping+House+%7C+PG+in+Sector+39/data=!4m7!3m6!1s0x390d197144c3e109:0xec84aa501ac5993!8m2!3d28.4454984!4d77.0472983!16s%2Fg%2F11ss2f97xg!19sChIJCeHDRHEZDTkRk1msAaVKyA4?authuser=0&hl=en&rclk=1,Stanza Living Taiping House | PG in Sector 39,4.9 stars 148 Reviews,4.9,148,"[""https://www.stanzaliving.com/gurgaon/pg-in-medanta/co_ed/taiping-house?utm_source=gmb&utm_medium=website""]",74.90%
J3XTV7SYjDTkReIWdd2u1dXY," Plot Number 22, Guga Colony Gali No. 1, Badshahpur, Sector 69, Gurugram, Haryana 122018",Hostel, 097160 21792,28.3986871,77.0441756,Available,NA,"https://www.google.com/maps/place/Captain+Chandram+PG,+PG+In+Gurgaon+Sector+66+,+69,+Near+Vatika+Chowk,+PG+Near+Bestech+Business+Park/data=!4m7!3m6!1s0x390d2326edd574dd:0x7675b56b779d8578!8m2!3d28.3986871!4d77.0441756!16s%2Fg%2F11x1xvlnsq!19sChIJ3XTV7SYjDTkReIWdd2u1dXY?authuser=0&hl=en&rclk=1","Captain Chandram PG, PG In Gurgaon Sector 66 , 69, Near Vatika Chowk, PG Near Bestech Business Park",4.9 stars 27 Reviews,4.9,27,"[""NA""]",67.38%
JV_HaRXQYDTkREyCR_T6u3mI," Malibu Condominiums Sohna - Gurgaon Road, Vatika Chowk, Malibu Town, Sector 48, Gurugram, Haryana 122018",Boys' hostel, 098999 10522,28.4055838,77.0429111,Available,NA,https://www.google.com/maps/place/%F0%9D%97%A6%F0%9D%98%82%F0%9D%97%BA%F0%9D%97%AE%F0%9D%97%BB+%F0%9D%97%A3%F0%9D%97%9A+-+%F0%9D%97%A3%F0%9D%97%9A+%F0%9D%97%9C%F0%9D%97%BB+%F0%9D%97%A6%F0%9D%97%B2%F0%9D%97%B0%F0%9D%98%81%F0%9D%97%BC%F0%9D%97%BF+%F0%9D%9F%B0%F0%9D%9F%B4+%F0%9D%97%9A%F0%9D%98%82%F0%9D%97%BF%F0%9D%97%B4%F0%9D%97%AE%F0%9D%97%BC%F0%9D%97%BB/data=!4m7!3m6!1s0x390d187445daf157:0x62deae3efd912013!8m2!3d28.4055838!4d77.0429111!16s%2Fg%2F11dxbsl8th!19sChIJV_HaRXQYDTkREyCR_T6u3mI?authuser=0&hl=en&rclk=1,𝗦𝘂𝗺𝗮𝗻 𝗣𝗚 - 𝗣𝗚 𝗜𝗻 𝗦𝗲𝗰𝘁𝗼𝗿 𝟰𝟴 𝗚𝘂𝗿𝗴𝗮𝗼𝗻,4.9 stars 236 Reviews,4.9,236,"[""http://shreedurgapg.com/""]",78.07%
JQZqfe9wjDTkRu-79YPhmjxA," Plot No. 9, Khushal Nagar, Block-C, Sector 69, Gurugram, Haryana 122101",Hostel, 080 6246 3208,28.395692,77.0403987,Available,NA,https://www.google.com/maps/place/Crystal+PG/data=!4m7!3m6!1s0x390d23dc7b9f9a41:0x108f66f860fdeebb!8m2!3d28.395692!4d77.0403987!16s%2Fg%2F11v4lw6w9m!19sChIJQZqfe9wjDTkRu-79YPhmjxA?authuser=0&hl=en&rclk=1,Crystal PG,4.8 stars 170 Reviews,4.8,170,"[""https://crystalpg.com/""]",74.89%
JcaRDzRwjDTkR23tKU6FB620," SCO Plot no 18A, block A, Vatika chowk, near Genpact, Sector 69, Gurugram, Haryana 122101",Girls' hostel, 088266 00421,28.3970067,77.0409027,Available,NA,https://www.google.com/maps/place/Rajbala+Girls+PG+-+2/data=!4m7!3m6!1s0x390d231ccd43a471:0x6deb41a1534a7bdb!8m2!3d28.3970067!4d77.0409027!16s%2Fg%2F11x1n15wtc!19sChIJcaRDzRwjDTkR23tKU6FB620?authuser=0&hl=en&rclk=1,Rajbala Girls PG - 2,5.0 stars 15 Reviews,5,15,"[""NA""]",65.91%
JWU3zw-kZDTkRuRsmZS7k3HY," H.no 692, Sector 48, Gurugram, Haryana 122022",Boys' hostel, 099111 57710,28.410178,77.0412609,Available,NA,https://www.google.com/maps/place/%F0%9D%97%95%F0%9D%97%BC%F0%9D%98%86%F0%9D%98%80+%F0%9D%97%A3%F0%9D%97%9A+%F0%9D%98%80%F0%9D%97%B2%F0%9D%97%B0%F0%9D%98%81%F0%9D%97%BC%F0%9D%97%BF+%F0%9D%9F%B0%F0%9D%9F%B4+%F0%9D%97%9A%F0%9D%98%82%F0%9D%97%BF%F0%9D%97%B4%F0%9D%97%AE%F0%9D%97%BC%F0%9D%97%BB/data=!4m7!3m6!1s0x390d19e9c3f34d59:0x76dce42e65261bb9!8m2!3d28.410178!4d77.0412609!16s%2Fg%2F11qn0wv91h!19sChIJWU3zw-kZDTkRuRsmZS7k3HY?authuser=0&hl=en&rclk=1,𝗕𝗼𝘆𝘀 𝗣𝗚 𝘀𝗲𝗰𝘁𝗼𝗿 𝟰𝟴 𝗚𝘂𝗿𝗴𝗮𝗼𝗻,4.9 stars 190 Reviews,4.9,190,"[""NA""]",80.66%
JGYUvf_IiDTkRiAPomEKe50E," Krishna Furniture Showroom, Badshahpur Sohna Rd Hwy, opp. Sona Devi Hospital, Badshahpur, Sector 69, Gurugram, Haryana 122101",Hostel, 098918 85307,28.396713,77.0457051,Available,NA,https://www.google.com/maps/place/Excellent+PG+%28peaceful+stay%29/data=!4m7!3m6!1s0x390d22f27f2f8519:0x41e79e4298e80388!8m2!3d28.396713!4d77.0457051!16s%2Fg%2F11hdb1k7nn!19sChIJGYUvf_IiDTkRiAPomEKe50E?authuser=0&hl=en&rclk=1,Excellent PG (peaceful stay),4.1 stars 99 Reviews,4.1,99,"[""NA""]",67.92%
JGWYq8ZwjDTkRONKS0EfwsMQ," 24S, Main Branch Rd, Badshahpur, Sector 69, Gurugram, Haryana 122101",Boys' hostel, 098100 04357,28.3944456,77.0458942,Available,NA,https://www.google.com/maps/place/Raghu+Paradise+-+Luxury+Furnished+PG+%7C+Fully+Furnished+Studio+Flat%27s+Boys%2FGirls/data=!4m7!3m6!1s0x390d239cf12a6619:0xc4b0f047d092d238!8m2!3d28.3944456!4d77.0458942!16s%2Fg%2F11j0ttq8k7!19sChIJGWYq8ZwjDTkRONKS0EfwsMQ?authuser=0&hl=en&rclk=1,Raghu Paradise - Luxury Furnished PG | Fully Furnished Studio Flat's Boys/Girls,4.8 stars 313 Reviews,4.8,313,"[""NA""]",82.74%
JGTGebG0YDTkRJEqFvGSPK4k," 133, Badshahpur Sohna Rd Hwy, Vatika Chowk, Sector 48, Gurugram, Haryana 122018",Boys' hostel, 084475 88833,28.4059757,77.0426055,Available,NA,https://www.google.com/maps/place/%F0%9D%97%A3%F0%9D%97%9A+%F0%9D%9F%B0+%F0%9D%97%95%F0%9D%97%BC%F0%9D%98%86%F0%9D%98%80/data=!4m7!3m6!1s0x390d186d6c9e3119:0x892b8f64bc854a24!8m2!3d28.4059757!4d77.0426055!16s%2Fg%2F11c2q3kd2k!19sChIJGTGebG0YDTkRJEqFvGSPK4k?authuser=0&hl=en&rclk=1,𝗣𝗚 𝟰 𝗕𝗼𝘆𝘀,4.4 stars 88 Reviews,4.4,88,"[""NA""]",70.04%
JF38wa48jDTkRPhNvTea0VIg," Plot 73, near Genpact, Badshahpur, Sector 69, Gurugram, Haryana 122101",Girls' hostel, 088266 00421,28.3977129,77.0418983,Available,NA,https://www.google.com/maps/place/Rajbala+Girls+PG/data=!4m7!3m6!1s0x390d238f6b307f17:0x8854b4e64d6f133e!8m2!3d28.3977129!4d77.0418983!16s%2Fg%2F11sv5kc53f!19sChIJF38wa48jDTkRPhNvTea0VIg?authuser=0&hl=en&rclk=1,Rajbala Girls PG,4.8 stars 27 Reviews,4.8,27,"[""NA""]",66.38%
JSTeMbBIjDTkRFMiTqv8Tz5s," House no.45-46, C block, near Genpact Office, Sector 69, Gurugram, Haryana 122101",Backpacker Hostel, 096500 09462,28.3959946,77.0397452,Available,NA,https://www.google.com/maps/place/69+The+Star+PG/data=!4m7!3m6!1s0x390d23126c8c3749:0x9bcf13ffaa93c814!8m2!3d28.3959946!4d77.0397452!16s%2Fg%2F11khzcm70x!19sChIJSTeMbBIjDTkRFMiTqv8Tz5s?authuser=0&hl=en&rclk=1,69 The Star PG,4.8 stars 75 Reviews,4.8,75,"[""https://69the.rentok.com/""]",68.86%
Jo4igYmMjDTkRz8fpB6EP-oI," Neelkanth enclave, Plot No 95, Badshahpur Sohna Rd Hwy, near Vatika Chowk, Sector 69, Gurugram, Haryana 122101",Hostel, 095608 10492,28.3973158,77.0433878,Available,NA,https://www.google.com/maps/place/Nobel+PG+For+Boys+And+Girls+in+Gurugram/data=!4m7!3m6!1s0x390d236362a088a3:0x82fa0fa107e9c7cf!8m2!3d28.3973158!4d77.0433878!16s%2Fg%2F11wxgmdr35!19sChIJo4igYmMjDTkRz8fpB6EP-oI?authuser=0&hl=en&rclk=1,Nobel PG For Boys And Girls in Gurugram,4.6 stars 25 Reviews,4.6,25,"[""https://pgingurugram.com/""]",60.00%
